Service Tag,System Type,Ship Date,Dell IBU,Description,Provider,Warrenty Extension Notice *,Start Date,End Date,Days Left,,,,,,,,,,,,,,,,,,
IJEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
gblc831,inspiron 5150,8/13/2003,americas,sol,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
10AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
INAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
EEKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
P66C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
2dgc831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
AKIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
h51c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
N41C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
hcfc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
2LGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
M2GC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
IJ4C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9cmc831,latitude d600,8/13/2003,americas,complete care,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
5NEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
cn2c831,dell precision workstation 360,8/8/2003,americas,next business day support,wang,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
9MEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7hnc831,optiplex gx260,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
OBFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
152c831,optiplex sx270n,8/8/2003,americas,next business day support,uny,no,11/5/2004,11/5/2006,0,,,,,,,,,,,,,,,,,,
FNIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
M5HC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PHPC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PGMC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
42JC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
j82c831,optiplex sx270n,8/12/2003,americas,client gold support / prosupport,dell,no,8/12/2003,8/11/2006,0,next business day support,uny,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,
f16c831,optiplex sx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
j42c831,dell precision workstation 360,8/8/2003,americas,4 hour on-site service,wang,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
I2AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KFMC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9g4c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
72kc831,optiplex gx60,8/8/2003,americas,uny,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,,,
93lc831,optiplex gx260,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
HHAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
000C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
231c831,latitude d600,8/14/2003,americas,next business day support,uny,no,11/13/2006,8/13/2008,0,complete care,dell,no,11/13/2006,8/13/2008,0,,,,,,,,,,,,
d7jc831,optiplex sx260,8/11/2003,americas,next business day support,bsc,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
N8GC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
16gc831,inspiron 5150,8/12/2003,americas,sol,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
KICC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
16AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LA7C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
gmnc831,latitude d600,8/13/2003,americas,client gold support / prosupport,dell,no,8/13/2003,8/12/2006,0,next business day support,dc1,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,
76jc831,inspiron 5150,8/11/2003,americas,sol,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
83OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MK8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
O9AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5OLC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
AC8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
j2lc831,optiplex gx260,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
879c831,optiplex sx260,8/8/2003,americas,client gold support / prosupport,dell,no,8/8/2003,8/7/2006,0,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,
3PEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
dg3c831,xps/dimension xps,8/11/2003,americas,bsc,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,,,
EO7C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
E0OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
0FOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
99gc831,inspiron 600m,7/27/2004,americas,rapid response depot,sol,no,7/27/2004,7/27/2005,0,,,,,,,,,,,,,,,,,,
C4CC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
j9fc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
L9NC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
GEDC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
H8OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LGOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
fd6c831,inspiron 5100,8/14/2003,americas,rapid response depot,sol,no,8/14/2003,8/13/2004,0,,,,,,,,,,,,,,,,,,
46gc831,inspiron 5150,8/11/2003,americas,sol,8/10/2007,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
BOAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
L2MC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9g6c831,optiplex sx270n,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
FIMC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
0B9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
cpdc831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
6AFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PLFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
K99C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
GA3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
NI2C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
P3FC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
j47c831,inspiron 600m,8/13/2003,americas,dell,8/13/2003,8/12/2007,0,next business day support,bsc,8/12/2004,8/12/2007,0,,,,,,,,,,,,,,,
AFMC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
P7OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
JCAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
h5hc831,inspiron 600m,8/13/2003,americas,qlx,8/12/2004,8/12/2005,0,,,,,,,,,,,,,,,,,,,,
N67C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
M3LC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LA0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KH4C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
I6LC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5E8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
2l0c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
g6kc831,inspiron 8500,10/30/2003,americas,rapid response depot,sol,no,10/30/2003,10/29/2004,0,,,,,,,,,,,,,,,,,,
OHDC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
g4hc831,inspiron 1100,8/14/2003,americas,bsc,8/13/2004,8/13/2007,0,,,,,,,,,,,,,,,,,,,,
JAIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
c4lc831,optiplex gx60,8/18/2003,latin america,next business day support,uny,no,8/17/2004,8/17/2007,0,,,,,,,,,,,,,,,,,,
M16C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
fnmc831,optiplex sx270n,8/13/2003,americas,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
I7AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
dghc831,latitude d600,8/14/2003,americas,next business day support,uny,no,9/21/2006,8/13/2008,0,,,,,,,,,,,,,,,,,,
KG2C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
03NC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
g1pc831,optiplex gx270,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
425c831,optiplex gx270,10/14/2003,americas,next business day support,bsc,no,10/13/2004,10/13/2006,0,,,,,,,,,,,,,,,,,,
6cpc831,latitude d600,8/13/2003,americas,complete care,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
4jgc831,optiplex gx270,8/12/2003,americas,next business day support,wang,no,8/11/2004,8/11/2007,0,,,,,,,,,,,,,,,,,,
P14C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1ddc831,optiplex gx270,8/8/2003,americas,client gold support / prosupport,dell,no,8/8/2003,8/7/2006,0,4 hour on-site service,wang,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,
46cc831,inspiron 8500,8/11/2003,americas,sol,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,,,
LH7C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
GAHC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1HAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
8h6c831,latitude d600,8/13/2003,americas,next business day support,uny,no,6/21/2007,7/1/2009,0,next business day support,uny,no,6/21/2007,7/1/2009,0,,,,,,,,,,,,
OCGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
465c831,inspiron 5100,8/11/2003,americas,sol,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,,,
NJ8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
M8CC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
c7fc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
LNJC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
bbnc831,inspiron 5150,8/14/2003,americas,sol,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
35kc831,inspiron 8500,8/13/2003,americas,sol,8/13/2003,8/12/2004,0,,,,,,,,,,,,,,,,,,,,
8fhc831,latitude d600,8/14/2003,americas,next business day support,uny,no,8/13/2004,8/13/2007,0,,,,,,,,,,,,,,,,,,
PFOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
FPIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
L1DC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4I5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
IFPC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
30jc831,optiplex gx270,8/11/2003,americas,next business day support,uny,no,8/10/2006,8/10/2007,0,,,,,,,,,,,,,,,,,,
651c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
E1FC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PCFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
L7PC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
2j8c831,inspiron 1100,8/12/2003,americas,qlx,8/11/2004,8/11/2005,0,,,,,,,,,,,,,,,,,,,,
51OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9dfc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
00EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
g4gc831,latitude c840,8/14/2003,americas,next business day support,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
A29C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
546c831,optiplex sx270n,8/9/2003,americas,client gold support / prosupport,dell,no,8/9/2003,8/8/2006,0,next business day support,wang,no,8/8/2004,8/8/2006,0,,,,,,,,,,,,
5g7c831,latitude d600,8/14/2003,americas,next business day support,wang,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
9j7c831,optiplex gx260,8/11/2003,americas,next business day parts delivery,dell,no,8/10/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,
MFJC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
OGHC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
97kc831,latitude c840,8/13/2003,americas,complete care,uny,no,8/12/2004,8/12/2007,0,,,,,,,,,,,,,,,,,,
I18C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
h9lc831,optiplex gx260,8/25/2003,latin america,next business day support,uny,no,8/24/2004,8/24/2006,0,,,,,,,,,,,,,,,,,,
4kbc831,latitude d400,8/11/2003,americas,uny,8/10/2004,8/10/2007,0,,,,,,,,,,,,,,,,,,,,
690c831,dell precision workstation 360,8/11/2003,americas,4 hour on-site service,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
EF1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
IPCC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MNPC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
G9OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
gchc831,optiplex gx260,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
2ddc831,optiplex gx260,8/8/2003,americas,client gold support / prosupport,dell,no,8/8/2003,8/7/2006,0,next business day support,wang,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,
JE3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
FANC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KCAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
jglc831,poweredge 2650,8/11/2003,americas,4 hour on-site service,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
03AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
K94C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
3p4c831,latitude c610,8/14/2003,americas,next business day support,wang,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
47cc831,latitude d600,8/14/2003,canada,complete care,uny,no,8/14/2004,8/14/2006,0,,,,,,,,,,,,,,,,,,
MIMC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
P0HC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7cpc831,optiplex gx260,8/12/2003,americas,next business day support,wang,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,,,,,,,
6k2c831,latitude c640,8/13/2003,americas,next business day support,wang,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
c81c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
P11C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4f1c831,dell precision workstation 360,8/8/2003,americas,client gold support / prosupport,dell,no,8/8/2003,8/7/2006,0,4 hour on-site service,wang,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,
KPBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9E9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
GEJC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7lnc831,dell precision workstation 360,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
IK9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
N1NC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
77AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PAGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LGJC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
IL3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
OH5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
411c831,latitude d500,8/11/2003,americas,complete care,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
LB9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MDAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
6c6c831,inspiron 5100,8/11/2003,americas,sol,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,,,
LBEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7LGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
gdkc831,inspiron 5150,8/14/2003,americas,rapid response depot,sol,no,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,
hn4c831,optiplex gx270,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,
O20C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
2FOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5m4c831,latitude c610,8/14/2003,americas,next business day support,wang,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
4GAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
IE1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4HAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
923C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
cb4c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
IGBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
99fc831,inspiron 600m,8/11/2003,americas,sol,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,,,
1m4c831,inspiron 1100,8/11/2003,americas,sol,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,,,
bpdc831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
j93c831,poweredge 1600sc,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
h3nc831,latitude d800,8/14/2003,americas,client gold support / prosupport,dell,no,8/14/2003,8/13/2006,0,complete care,wang,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,
MGMC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
b89c831,optiplex sx260,8/8/2003,americas,next business day support,wang,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
PCAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
2k0c831,latitude d800,8/13/2003,canada,next business day support,uny,no,8/13/2006,8/13/2007,0,,,,,,,,,,,,,,,,,,
2pbc831,optiplex gx260,8/8/2003,americas,next business day support,wang,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
I5AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
I99C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7j1c831,optiplex gx270,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
5hjc831,inspiron 600m,8/21/2003,latin america,uny,8/21/2003,8/20/2004,0,,,,,,,,,,,,,,,,,,,,
5h9c831,inspiron 8500,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
IM9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
ILLC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MMKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
M2FC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
DMOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
jkcc831,inspiron 1100,8/11/2003,americas,sol,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,,,
B2KC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
fgcc831,latitude d500,8/14/2003,americas,complete care,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
LJFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
j01c831,dell precision workstation 360,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
ADMC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KHMC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
F0AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
22fc831,optiplex gx260,8/9/2003,americas,uny,8/8/2004,8/8/2007,0,,,,,,,,,,,,,,,,,,,,
1g2c831,xps/dimension xps,8/12/2003,americas,bsc,8/11/2004,8/11/2005,0,,,,,,,,,,,,,,,,,,,,
52HC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
ONGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
ODKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
0G1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
FOGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1j2c831,dimension 4600,8/9/2003,americas,next business day support,bsc,no,8/10/2006,8/8/2008,0,,,,,,,,,,,,,,,,,,
O2BC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
h14c831,optiplex gx270,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
AAKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
hc7c831,optiplex gx260,8/13/2003,americas,next business day support,qlx,no,8/12/2004,8/12/2007,0,,,,,,,,,,,,,,,,,,
LDBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
j26c831,optiplex sx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
N22C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
FE3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
3A8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
2ffc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
PMBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
61cc831,optiplex gx260,8/11/2003,canada,next business day support,uny,no,8/11/2004,8/11/2007,0,,,,,,,,,,,,,,,,,,
g65c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
CJEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
8pfc831,latitude c840,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
gdjc831,optiplex 160l,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
MPPC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
A49C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
87AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
A3OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5n1c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
M54C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
f8gc831,optiplex gx260,8/10/2003,americas,next business day support,uny,no,8/9/2004,8/9/2006,0,,,,,,,,,,,,,,,,,,
1k8c831,inspiron 5100,8/11/2003,americas,sol,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,,,
A76C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
NG5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PB2C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
HE7C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
dm2c831,xps/dimension xps,8/13/2003,americas,dell,8/13/2003,8/12/2006,0,next business day support,bsc,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,
8cnc831,inspiron 5150,8/14/2003,americas,sol,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
d7kc831,latitude c840,8/13/2003,americas,complete care,uny,no,8/12/2004,8/12/2007,0,,,,,,,,,,,,,,,,,,
979c831,optiplex gx260,8/8/2003,americas,client gold support / prosupport,dell,no,8/8/2003,8/7/2006,0,next business day support,dc1,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,
dfmc831,inspiron 5150,8/14/2003,americas,rapid response depot,sol,no,12/10/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,
NCNC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9MIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
